Date;AC.PA;ACA.PA;AI.PA;AIR.PA;BN.PA;BNP.PA;CA.PA;CAP.PA;CS.PA;DG.PA;FP.PA;GLE.PA;KER.PA;LI.PA;LR.PA;MC.PA;ML.PA;OR.PA;ORA.PA;PUB.PA;RI.PA;RNO.PA;SAF.PA;SAN.PA;SOLB.BR;SU.PA;SW.PA;UG.PA;VIE.PA;VIV.PA
2011-06-13;345272.0;3833935.0;572367.0;808888.0;740726.0;2052808.0;2061772.0;555326.0;3801649.0;775436.0;2627048.0;2324574.0;144277.0;245055.0;224976.0;399524.0;751971.0;462889.0;7549266.0;726978.0;248966.0;2255165.0;451792.0;29600.0;144245.0;814534.0;80512.0;2550209.0;903082.0;4134496.0
2011-06-14;479461.0;6853516.0;957980.0;1086439.0;1453052.0;3443958.0;3816851.0;1174892.0;11425894.0;1745416.0;5185339.0;4007269.0;404512.0;179674.0;331020.0;668460.0;837853.0;1054769.0;9041299.0;910361.0;450209.0;1933186.0;858545.0;12500.0;217044.0;1404192.0;173016.0;2349871.0;1809998.0;6054310.0
2011-06-15;839362.0;11410694.0;1031927.0;2011357.0;3415987.0;4633572.0;4761645.0;1008675.0;11488771.0;1801150.0;5689549.0;5561703.0;391796.0;241940.0;503185.0;1021643.0;1016959.0;879733.0;9715635.0;799291.0;632418.0;1713945.0;1280356.0;19500.0;262494.0;1468316.0;300851.0;2216911.0;1468348.0;10369941.0
2011-06-16;994884.0;20010512.0;1496993.0;2965295.0;2835423.0;7512203.0;8798637.0;1975705.0;18191929.0;2499085.0;8373976.0;9043787.0;514542.0;304426.0;698811.0;1583402.0;1166288.0;1284201.0;10938339.0;882359.0;799492.0;2092392.0;1689903.0;395900.0;423913.0;2235558.0;264219.0;2747499.0;2017962.0;8832144.0
2011-06-17;888629.0;22206291.0;2172044.0;3265387.0;4456800.0;10491399.0;12563376.0;1517299.0;20365097.0;4171443.0;11882853.0;9645636.0;503988.0;577943.0;588000.0;1456289.0;1294990.0;1395278.0;14108102.0;748364.0;813602.0;2137313.0;1250182.0;43900.0;390552.0;3603918.0;320856.0;2624082.0;3089797.0;10930723.0
2011-06-20;556992.0;10573865.0;869492.0;2009111.0;2046953.0;3908174.0;3444851.0;837639.0;7786903.0;1615695.0;3899156.0;4530051.0;195563.0;269830.0;289900.0;967118.0;891528.0;786404.0;6967085.0;612856.0;494749.0;1148940.0;711205.0;83000.0;261174.0;1131184.0;207959.0;1604958.0;1730229.0;4085378.0
2011-06-21;1070304.0;9380661.0;952380.0;2124470.0;1888914.0;4081296.0;3250342.0;1081592.0;7568921.0;1825329.0;5307421.0;4852938.0;254298.0;347608.0;460396.0;929828.0;1120100.0;992759.0;8283947.0;453372.0;430564.0;1974601.0;1393141.0;57100.0;168672.0;1804190.0;325426.0;2073965.0;1913313.0;5132049.0
2011-06-22;808190.0;6263014.0;1268167.0;1524596.0;1765930.0;4073233.0;3689664.0;753378.0;7099496.0;1849389.0;4748812.0;3218791.0;250434.0;183547.0;433632.0;935708.0;659370.0;713640.0;7212698.0;696708.0;528060.0;3097915.0;679635.0;19400.0;236174.0;2301404.0;236868.0;2304133.0;1440518.0;3891261.0
2011-06-23;1065723.0;13391342.0;1195828.0;3829411.0;2219028.0;6840199.0;2872154.0;1057833.0;9690281.0;1842664.0;5863015.0;5973804.0;370964.0;274089.0;514545.0;1130326.0;838040.0;893259.0;11525757.0;609720.0;516627.0;2193091.0;709443.0;52700.0;212754.0;2430836.0;251484.0;2330639.0;1888541.0;5817863.0
2011-06-24;804910.0;16142095.0;1157715.0;2839676.0;2616059.0;7785907.0;4369151.0;1757506.0;11053108.0;1729038.0;5674207.0;5650145.0;278005.0;351597.0;676657.0;967017.0;1063636.0;750530.0;8504847.0;929582.0;626063.0;2413433.0;921166.0;31500.0;203022.0;2527872.0;284697.0;3235911.0;1808999.0;5691190.0
2011-06-27;422973.0;8790608.0;1005882.0;1659028.0;1521176.0;5829724.0;4872589.0;957110.0;6680900.0;1128122.0;3921306.0;3548911.0;143873.0;212480.0;502454.0;754243.0;635632.0;655170.0;5240403.0;482182.0;489010.0;1366310.0;646001.0;61000.0;254776.0;1184676.0;351717.0;1429394.0;1187692.0;3718104.0
2011-06-28;1185572.0;14607669.0;1168139.0;2103596.0;1555883.0;6070157.0;9383077.0;745010.0;7767440.0;1563704.0;5032203.0;5434726.0;348291.0;285564.0;511494.0;1227024.0;883595.0;1017857.0;10469592.0;531899.0;572282.0;2046067.0;1173319.0;15900.0;213303.0;2221760.0;229750.0;1703369.0;2280777.0;4550397.0
2011-06-29;1106959.0;13098242.0;1181009.0;2232112.0;2680618.0;6281859.0;6328751.0;902263.0;11757773.0;2636750.0;5847687.0;6105475.0;733459.0;311632.0;528664.0;988163.0;1127957.0;943624.0;7496210.0;683950.0;729733.0;1969226.0;1190643.0;15300.0;201661.0;2254244.0;303313.0;2218636.0;2133680.0;5695804.0
2011-06-30;622863.0;9266430.0;1146947.0;2148136.0;2635022.0;4514464.0;5728237.0;1192825.0;11269180.0;1811667.0;6130363.0;4500484.0;378628.0;274502.0;408172.0;1010733.0;951626.0;868475.0;8791273.0;914682.0;506848.0;1793278.0;840147.0;22000.0;221603.0;1623192.0;370896.0;2039975.0;1962304.0;6391879.0
2011-07-01;539933.0;13604916.0;999364.0;1679599.0;1874433.0;5673842.0;4497204.0;1119172.0;8762704.0;1944986.0;4712715.0;5721478.0;214754.0;347445.0;302715.0;1011330.0;624206.0;848973.0;7453303.0;630925.0;402673.0;1888999.0;733872.0;39900.0;219212.0;1613390.0;274997.0;1513978.0;1497850.0;5928210.0
2011-07-04;474822.0;7078527.0;776431.0;2162287.0;2213430.0;3355832.0;5688663.0;828867.0;4973357.0;1369512.0;3579010.0;3371256.0;198186.0;225824.0;286783.0;616449.0;485284.0;694950.0;4895330.0;479423.0;446510.0;1171092.0;610497.0;2376798.0;125138.0;848248.0;309259.0;895751.0;1119708.0;3706405.0
2011-07-05;484197.0;12590787.0;893812.0;1489125.0;1479655.0;2999895.0;12586604.0;886129.0;8017241.0;2019533.0;4016781.0;3044175.0;410378.0;257688.0;689777.0;922699.0;566420.0;874089.0;5497868.0;644841.0;551375.0;1060538.0;529276.0;13500.0;167990.0;1503816.0;294072.0;2226443.0;1304840.0;3482412.0
2011-07-06;990331.0;31223091.0;1182846.0;1619935.0;2184448.0;5158216.0;25847295.0;621908.0;8391477.0;2098997.0;5298522.0;6578074.0;213041.0;272382.0;484014.0;1226707.0;1162486.0;909347.0;7891079.0;734463.0;782791.0;1879495.0;809218.0;8700.0;228509.0;1279908.0;524389.0;2494040.0;2151453.0;4629311.0
2011-07-07;1153476.0;15924466.0;1133754.0;1409184.0;2644744.0;6376991.0;24426626.0;1050637.0;9560055.0;1993200.0;7324477.0;4421109.0;256129.0;231930.0;457519.0;1119472.0;707427.0;1039914.0;7913878.0;641122.0;590213.0;1853677.0;780485.0;15500.0;490829.0;2862002.0;203770.0;2296698.0;2660866.0;4645988.0
2011-07-08;1713695.0;24539518.0;980812.0;1904702.0;2130698.0;11325054.0;18260223.0;1034737.0;11756591.0;2472823.0;7292113.0;8539683.0;568128.0;369985.0;1058974.0;1026135.0;1270160.0;922190.0;8768789.0;3585859.0;586115.0;2281616.0;607381.0;45500.0;301623.0;1839068.0;461734.0;1703369.0;5720823.0;8185179.0
2011-07-11;804172.0;30838924.0;1290825.0;2333134.0;2346537.0;15211050.0;5662335.0;804110.0;21329700.0;2496306.0;6419714.0;9365446.0;458385.0;283009.0;511600.0;1019179.0;991673.0;848719.0;13107567.0;573927.0;570604.0;2295104.0;741181.0;25200.0;184511.0;2000140.0;284023.0;3303203.0;3157677.0;10887744.0
2011-07-12;995992.0;34564566.0;1728442.0;3926644.0;2569645.0;16322812.0;7369696.0;1628117.0;21370724.0;3229366.0;8674399.0;9357527.0;448518.0;509900.0;681181.0;1520580.0;1601277.0;1326443.0;14127194.0;991937.0;809152.0;2607024.0;1472213.0;20000.0;352686.0;3346600.0;540603.0;3296311.0;5752957.0;10860749.0
2011-07-13;742570.0;21839934.0;1285819.0;2650233.0;1857632.0;9614191.0;7172981.0;867496.0;12601413.0;2258798.0;6744453.0;5803058.0;385567.0;336066.0;446291.0;921442.0;1052178.0;2606806.0;7254267.0;647231.0;400207.0;2265020.0;709419.0;41900.0;225485.0;1681972.0;196483.0;1862742.0;2486300.0;7107830.0
2011-07-14;936840.0;14323809.0;779984.0;1778416.0;979383.0;6946482.0;4276411.0;1077795.0;9553851.0;1563514.0;5095781.0;4901735.0;245683.0;183272.0;276855.0;518118.0;890815.0;878681.0;6117421.0;523904.0;349718.0;1655243.0;638705.0;20300.0;194631.0;1235760.0;301545.0;1421292.0;2022767.0;5040896.0
2011-07-15;991359.0;17332955.0;1251527.0;2260077.0;1301675.0;8714346.0;3704297.0;1255185.0;11871717.0;2031328.0;7807691.0;5019122.0;417853.0;330112.0;641265.0;819106.0;1035502.0;841807.0;10928859.0;636709.0;601394.0;1748235.0;998077.0;8200.0;292633.0;2805094.0;327608.0;1626872.0;1705499.0;6682320.0
2011-07-18;1095638.0;13370431.0;1040453.0;2053102.0;1312924.0;7043018.0;3869838.0;1075868.0;15883115.0;1983688.0;4579858.0;7895768.0;391070.0;255148.0;441418.0;800494.0;674095.0;1070433.0;8396393.0;686544.0;617470.0;2042306.0;1800807.0;15800.0;253707.0;2145018.0;320811.0;2315551.0;1851220.0;6398784.0
2011-07-19;1203244.0;13720811.0;1397144.0;1663875.0;1727687.0;7276738.0;8995852.0;1156570.0;10604403.0;2348216.0;9165753.0;5891008.0;411897.0;251385.0;376966.0;719940.0;916892.0;846550.0;7013759.0;848850.0;503386.0;1632677.0;1240708.0;23800.0;234923.0;1820702.0;466248.0;1745551.0;2381946.0;6400590.0
2011-07-20;1294952.0;17316238.0;1078706.0;4007421.0;2085224.0;8903608.0;2711704.0;598117.0;12240733.0;1864541.0;5298608.0;7358095.0;318838.0;315096.0;431226.0;933607.0;902780.0;778222.0;9277051.0;829191.0;630323.0;1385667.0;1677929.0;85100.0;236616.0;1724104.0;239226.0;2538441.0;2242151.0;5081684.0
2011-07-21;926835.0;27103027.0;1328935.0;2737461.0;1694259.0;15040788.0;4142201.0;1091938.0;18439223.0;2259854.0;5858081.0;10792400.0;387191.0;333990.0;832144.0;1060401.0;926568.0;845483.0;11267846.0;2600978.0;1357729.0;2056359.0;1852771.0;20900.0;165442.0;2131486.0;245761.0;2351320.0;2319466.0;6360123.0
2011-07-22;1180937.0;21063082.0;799419.0;1590706.0;1550434.0;9986591.0;3170724.0;719749.0;10573740.0;1259577.0;5523798.0;7236776.0;294440.0;292951.0;574478.0;724758.0;515339.0;786812.0;10360423.0;1118882.0;620101.0;1391000.0;905595.0;6200.0;154430.0;1764626.0;271247.0;2014658.0;1474846.0;4730083.0
2011-07-25;966669.0;16954377.0;1091937.0;1454358.0;1103188.0;8503349.0;3499486.0;436798.0;13801902.0;1333296.0;4903650.0;6219086.0;261571.0;340598.0;276114.0;868903.0;761732.0;546241.0;6722084.0;693682.0;404356.0;1450364.0;729232.0;10300.0;343044.0;1699424.0;162812.0;2414560.0;1095886.0;5742465.0
2011-07-26;913241.0;11079400.0;662769.0;2382372.0;1073422.0;4780724.0;3387591.0;968570.0;6876317.0;1324409.0;3769427.0;3928450.0;287965.0;243569.0;215628.0;756277.0;1033288.0;707484.0;10690902.0;757038.0;625954.0;1548469.0;777432.0;17300.0;225728.0;1397276.0;85638.0;2918821.0;882426.0;6937989.0
2011-07-27;1262702.0;10349477.0;1039696.0;1822057.0;1549152.0;6095620.0;4712571.0;1154987.0;10619516.0;2163697.0;4072977.0;5027095.0;377173.0;233084.0;544841.0;1388646.0;1757331.0;743655.0;9696767.0;1049438.0;577653.0;3008162.0;908167.0;14600.0;282026.0;2281740.0;89379.0;7969170.0;1698582.0;6064707.0
2011-07-28;593864.0;14005468.0;1164833.0;1954247.0;3330740.0;6589372.0;2836844.0;3971019.0;9307839.0;2070218.0;4690515.0;4434009.0;416650.0;267270.0;1088915.0;965957.0;1775712.0;534332.0;9201670.0;983561.0;550604.0;3316832.0;3434767.0;15200.0;448513.0;2216416.0;288597.0;2864802.0;1661478.0;6158713.0
2011-07-29;606878.0;14401615.0;1512896.0;2336289.0;1808885.0;6754512.0;6416517.0;2217366.0;16862859.0;1730478.0;5948486.0;6824649.0;501120.0;257411.0;648074.0;1071046.0;3330713.0;733871.0;11725070.0;1178835.0;612304.0;1933686.0;2667351.0;13100.0;350028.0;4636694.0;195199.0;3332275.0;9577178.0;6092984.0
2011-08-01;877835.0;14615772.0;1905545.0;1879955.0;1946575.0;7770536.0;3641439.0;1630293.0;13666406.0;2160128.0;6260978.0;7085415.0;509195.0;402398.0;619415.0;1214051.0;2080434.0;829351.0;10714309.0;911195.0;455319.0;2428736.0;1151289.0;17300.0;255107.0;2936690.0;199445.0;3836553.0;5336022.0;7198485.0
2011-08-02;1092988.0;21882547.0;1562993.0;2397229.0;2652352.0;9436128.0;5551988.0;1407573.0;10615981.0;2677725.0;6375957.0;6296651.0;794808.0;279881.0;942164.0;1397046.0;1402069.0;920862.0;9561856.0;712016.0;710715.0;2406384.0;1101525.0;6500.0;414926.0;4194038.0;239402.0;4011079.0;4413387.0;6741597.0
2011-08-03;1339140.0;31704665.0;1451490.0;3129395.0;3142955.0;10515925.0;7310729.0;1641672.0;15312283.0;3030172.0;9546693.0;15516664.0;508431.0;323169.0;749926.0;1431424.0;1969879.0;1023321.0;11953518.0;1210453.0;850803.0;2611073.0;1484302.0;11400.0;607234.0;3571054.0;249234.0;6022418.0;4648119.0;10260360.0
2011-08-04;1724185.0;25651653.0;2449052.0;4079032.0;4083819.0;11854384.0;7235621.0;2376597.0;18963470.0;3780632.0;10633839.0;9745270.0;1089132.0;302251.0;1110800.0;2168750.0;2240905.0;1468285.0;15860832.0;1614564.0;1372191.0;3417525.0;1771289.0;25800.0;493751.0;4364786.0;314791.0;4743969.0;14849388.0;10403388.0
2011-08-05;2536733.0;35196510.0;3134990.0;6116622.0;4888993.0;14490048.0;9894160.0;3294317.0;20986710.0;5911192.0;16333098.0;11570339.0;833441.0;753595.0;1243694.0;2378103.0;3071879.0;2032738.0;22660684.0;1892921.0;1872185.0;3771788.0;2488572.0;18600.0;624900.0;6805084.0;565439.0;8416708.0;11825564.0;11322795.0
2011-08-08;1899024.0;28134343.0;2516592.0;5113272.0;4622796.0;14198942.0;6142020.0;2844139.0;21016346.0;4421736.0;13473158.0;13723086.0;812557.0;685486.0;1261900.0;2450330.0;2222893.0;1847899.0;16163799.0;1436631.0;1668912.0;4538889.0;3165970.0;27200.0;507113.0;5163010.0;533619.0;7640596.0;7972038.0;11086054.0
2011-08-09;3365825.0;28838689.0;3924321.0;6224431.0;5363698.0;13631565.0;11065796.0;3629366.0;26607399.0;6438458.0;16317331.0;15054030.0;721115.0;1021743.0;1910470.0;3163215.0;3025386.0;2531774.0;30477587.0;1841004.0;2341215.0;3958790.0;2412410.0;26800.0;693834.0;4801192.0;877463.0;6507469.0;10338272.0;17715840.0
2011-08-10;2156833.0;42331166.0;3296915.0;4311701.0;5021362.0;24175367.0;9040917.0;2343306.0;31744498.0;5067189.0;15838758.0;28085626.0;620968.0;917209.0;1052006.0;2834143.0;2377106.0;2560155.0;24405359.0;1542914.0;1993817.0;3532048.0;1579039.0;45600.0;445437.0;4951980.0;521095.0;4585579.0;6969861.0;14849553.0
2011-08-11;1776884.0;46029355.0;3484778.0;4028729.0;5744417.0;23781732.0;7566210.0;1772960.0;35828395.0;5261241.0;17458211.0;29215745.0;827921.0;837283.0;1287567.0;2958659.0;1650298.0;2054443.0;28538357.0;1599439.0;1682521.0;3624712.0;1326347.0;16400.0;429679.0;5237338.0;456740.0;4514263.0;10086160.0;16058465.0
2011-08-12;1336137.0;20714000.0;2235767.0;2218980.0;4335921.0;9255803.0;7942300.0;1773546.0;18733207.0;3451631.0;10858484.0;10558230.0;436254.0;430100.0;769000.0;1479421.0;1541893.0;1222888.0;15302441.0;853413.0;1373667.0;3524148.0;1115856.0;25300.0;383294.0;5387350.0;257101.0;4397800.0;5921850.0;9471340.0
2011-08-15;864694.0;6940940.0;1004447.0;1755689.0;2101768.0;4357050.0;5212693.0;822311.0;9389293.0;1486147.0;4222957.0;3800690.0;172970.0;367746.0;440334.0;679424.0;776435.0;606160.0;7804353.0;494859.0;606730.0;1373380.0;661672.0;61000.0;242777.0;1674424.0;145603.0;2380937.0;4029582.0;4810043.0
2011-08-16;805445.0;8249857.0;1023084.0;2072165.0;2509920.0;4969173.0;4427999.0;739904.0;8613554.0;1534587.0;5555075.0;4560721.0;307927.0;540473.0;743103.0;915817.0;704447.0;892663.0;7968333.0;623255.0;665911.0;2308170.0;1286694.0;5600.0;311953.0;1839668.0;151727.0;2852298.0;4658176.0;5178884.0
2011-08-17;1080430.0;6927173.0;1119221.0;2208873.0;2063455.0;5597295.0;3024138.0;967889.0;9088161.0;1750261.0;7622455.0;4611495.0;223222.0;195397.0;682717.0;1185439.0;688450.0;965265.0;7633329.0;761445.0;667934.0;1939909.0;1209771.0;35600.0;376862.0;2567902.0;220710.0;2703985.0;2736427.0;4762156.0
2011-08-18;2125227.0;11819795.0;2383916.0;3041564.0;3022463.0;8441892.0;6093124.0;2421027.0;11940422.0;3398449.0;8283659.0;10535823.0;617887.0;277916.0;853316.0;1964272.0;1721602.0;1098872.0;16193833.0;809864.0;1416557.0;2846373.0;822768.0;25800.0;382193.0;3954714.0;232471.0;4958968.0;5598178.0;9732767.0
2011-08-19;1782368.0;14574467.0;2714631.0;2521210.0;4733245.0;11491957.0;5459363.0;1501576.0;13771544.0;3464861.0;11150750.0;10677185.0;582105.0;470314.0;827500.0;1948264.0;1305769.0;1251107.0;13873120.0;1153053.0;1369744.0;2980041.0;1294597.0;21600.0;542387.0;3962128.0;286935.0;5820279.0;5984658.0;9635728.0
2011-08-22;638151.0;10348136.0;1144897.0;1466072.0;2428397.0;4852311.0;2398963.0;822472.0;8045391.0;1954371.0;8632732.0;4930954.0;381063.0;339003.0;464707.0;1372489.0;1749317.0;808634.0;8132416.0;508475.0;794690.0;2168486.0;863551.0;16600.0;317115.0;2111990.0;193518.0;3926596.0;2613805.0;4981479.0
2011-08-23;1297581.0;8750114.0;1662083.0;1593896.0;1786255.0;4306550.0;2348344.0;1003252.0;8265175.0;2420098.0;5824362.0;5049219.0;406754.0;239768.0;877675.0;1045776.0;1237048.0;674642.0;8640719.0;593960.0;1088295.0;1999071.0;617462.0;30100.0;512194.0;2014446.0;263120.0;3504423.0;2483666.0;5965567.0
2011-08-24;1361675.0;6956423.0;1654309.0;1661494.0;1647357.0;4688014.0;2710913.0;1003917.0;6499672.0;2111381.0;6563601.0;4111920.0;552431.0;244268.0;782595.0;1108554.0;1249280.0;1564224.0;10076497.0;758150.0;1055716.0;2798677.0;961271.0;27900.0;311332.0;2068720.0;288894.0;4217704.0;3613730.0;5127079.0
2011-08-25;1095715.0;15367414.0;1357646.0;1582959.0;2277006.0;6700810.0;3151320.0;1266676.0;7401574.0;2212131.0;5651503.0;6509339.0;462543.0;198586.0;1837454.0;1268094.0;1149476.0;952603.0;11637456.0;595645.0;1609101.0;2940364.0;1179104.0;35100.0;303964.0;1987304.0;183929.0;4510090.0;4224129.0;6708511.0
2011-08-26;1157159.0;9176196.0;1479031.0;2077917.0;2404607.0;4245675.0;3464483.0;1534486.0;10314729.0;2133953.0;7350170.0;4249338.0;351036.0;241949.0;648549.0;1345405.0;1005259.0;831604.0;9488292.0;792286.0;1026927.0;2364543.0;856801.0;26600.0;259829.0;1866164.0;245964.0;4054566.0;4447751.0;5032196.0
2011-08-29;418871.0;5697353.0;677374.0;725069.0;1612549.0;3069262.0;1716682.0;700430.0;5044141.0;1557194.0;3892626.0;2691696.0;208133.0;164203.0;328601.0;632028.0;563549.0;668856.0;5127337.0;216003.0;593277.0;919516.0;488819.0;24100.0;240032.0;1016020.0;167418.0;1893324.0;2192739.0;3981033.0
2011-08-30;1197637.0;7071564.0;892340.0;1623675.0;2252143.0;3759042.0;3337736.0;634593.0;6703283.0;1617895.0;5308802.0;4448420.0;275404.0;239964.0;667099.0;811368.0;932224.0;1093282.0;7618657.0;650265.0;1168671.0;1541218.0;879629.0;14800.0;306428.0;1791754.0;187427.0;3528540.0;2440469.0;4944803.0
2011-08-31;1163808.0;7657774.0;1412880.0;2355938.0;2582550.0;4619563.0;9238270.0;1249214.0;10191138.0;3000016.0;7739915.0;5912323.0;483864.0;367154.0;845600.0;1281234.0;1200031.0;2297930.0;14400946.0;902144.0;1068548.0;1932431.0;1290719.0;25000.0;349977.0;2532212.0;310430.0;3089733.0;2883725.0;11634978.0
2011-09-01;1160362.0;13131405.0;1420364.0;1251059.0;1865146.0;3529587.0;6171478.0;1458650.0;8328618.0;2546449.0;7531593.0;6227225.0;338476.0;453292.0;580441.0;1180992.0;864698.0;1867744.0;11664797.0;713404.0;1455978.0;1549371.0;1230597.0;15800.0;275399.0;2104466.0;304119.0;4077680.0;2889035.0;8772013.0
2011-09-02;1021073.0;11896230.0;1731626.0;1540472.0;1826829.0;4334480.0;8057202.0;1136616.0;7840223.0;3097596.0;7832974.0;5534513.0;298559.0;424756.0;1027920.0;1235264.0;1027219.0;1743742.0;12564331.0;677545.0;787301.0;1831212.0;812319.0;18200.0;213550.0;3797858.0;260294.0;3082006.0;2540077.0;8258063.0
2011-09-05;855778.0;10893524.0;1599290.0;1803422.0;1981697.0;6654971.0;6959446.0;1179230.0;10195552.0;3189403.0;11185471.0;6586178.0;409045.0;190652.0;690199.0;1236816.0;1128951.0;1662518.0;48420660.0;467859.0;978517.0;1680624.0;1131579.0;3764826.0;335066.0;3545369.0;196018.0;3497454.0;3368443.0;6794751.0
2011-09-06;964280.0;18765606.0;1977306.0;2195084.0;2238093.0;8030856.0;5686526.0;1031058.0;13317122.0;2692853.0;8482032.0;9422485.0;481810.0;363219.0;1181346.0;1194376.0;1264959.0;1407957.0;39670124.0;811490.0;956690.0;2242170.0;1031738.0;26700.0;449013.0;3854989.0;350800.0;3488484.0;3399562.0;8796833.0
2011-09-07;946721.0;8130431.0;1652358.0;2787021.0;2423202.0;6093978.0;3956998.0;1151802.0;8129350.0;2178374.0;7424593.0;5804511.0;732048.0;266995.0;750590.0;1224855.0;1186650.0;1730573.0;11498162.0;609130.0;937381.0;2131571.0;1254769.0;38100.0;212765.0;2880187.0;328064.0;3242456.0;3141252.0;7131473.0
2011-09-08;2626262.0;8628010.0;1187869.0;1269052.0;3803733.0;5381555.0;3481644.0;1844186.0;9154357.0;1637395.0;7938488.0;5514722.0;272683.0;327315.0;753894.0;763164.0;840570.0;1184164.0;11191469.0;484824.0;801672.0;1787006.0;877455.0;8600.0;236390.0;2157058.0;988069.0;3614467.0;2883361.0;8793406.0
2011-09-09;1427684.0;12014220.0;1831181.0;2294737.0;2837732.0;7030184.0;5200717.0;1404435.0;17972308.0;3257233.0;10475562.0;13524470.0;659316.0;455349.0;770576.0;1237600.0;1398585.0;1617323.0;13987277.0;927702.0;820932.0;2355084.0;836899.0;27900.0;471418.0;2955949.0;230994.0;4739712.0;5071498.0;15217261.0
2011-09-12;1580748.0;15958395.0;2106856.0;2432999.0;3043661.0;14531541.0;7644492.0;1587543.0;32101616.0;4304160.0;11607299.0;14719839.0;743954.0;523235.0;1115659.0;1646816.0;1425374.0;1918635.0;19887548.0;813722.0;872411.0;2469755.0;902487.0;19600.0;331688.0;3050910.0;186517.0;4516902.0;5336263.0;10890331.0
2011-09-13;2113594.0;17592170.0;2185175.0;3124876.0;3608027.0;20741379.0;7395480.0;1293972.0;16033915.0;3715185.0;10748520.0;17616027.0;622609.0;715736.0;964805.0;1693053.0;1529732.0;1261370.0;18748708.0;826992.0;921712.0;2554269.0;864679.0;19600.0;600789.0;3298001.0;218794.0;3847341.0;5026460.0;7811547.0
2011-09-14;1472214.0;18985105.0;1764889.0;1948210.0;2786393.0;17436191.0;4219492.0;1737457.0;16615418.0;3230934.0;8036550.0;17398542.0;572982.0;822106.0;1416164.0;1402034.0;1702376.0;1217321.0;14900513.0;637755.0;1185679.0;2023445.0;980280.0;4800.0;351457.0;3405707.0;181305.0;4393031.0;4440311.0;6770473.0
2011-09-15;1584618.0;15005873.0;1765454.0;2481482.0;2211316.0;13808456.0;5744344.0;2027845.0;14346010.0;3171186.0;8927542.0;15500873.0;647992.0;689021.0;1708005.0;1409680.0;1545443.0;1587372.0;13164672.0;1061704.0;1107884.0;2261263.0;1160124.0;17500.0;263113.0;3263726.0;206469.0;3818467.0;3447330.0;7429141.0
2011-09-16;1610392.0;51405277.0;3589345.0;3516660.0;5153135.0;17020044.0;7926171.0;1384657.0;21770180.0;4080413.0;40071120.0;12677007.0;585338.0;501252.0;1081984.0;2183421.0;1553030.0;2052054.0;20799852.0;1269711.0;1229968.0;2922644.0;8382004.0;8700.0;314523.0;4376853.0;261655.0;3074634.0;4299157.0;12104130.0
2011-09-19;1377555.0;21622733.0;1250936.0;1801701.0;1430408.0;7416020.0;4048943.0;1001932.0;8978709.0;2032222.0;36392123.0;7238733.0;334441.0;282798.0;621237.0;974681.0;1575651.0;777355.0;8793728.0;442918.0;612176.0;1427760.0;1746703.0;19600.0;168890.0;1776497.0;104985.0;2559409.0;2866238.0;5944631.0
2011-09-20;1238326.0;11992958.0;1133487.0;2003710.0;1322522.0;11993564.0;2376840.0;850103.0;11541114.0;1752968.0;56082533.0;8494490.0;376739.0;274380.0;935387.0;1012534.0;1023980.0;798043.0;7243348.0;697863.0;731591.0;1478334.0;1704009.0;21800.0;157583.0;1812132.0;191268.0;2222757.0;2601369.0;4167319.0
2011-09-21;883717.0;12154576.0;1325466.0;1922547.0;2401496.0;15510046.0;4452971.0;1169675.0;12321573.0;1783063.0;7041061.0;5911732.0;399533.0;402511.0;1412741.0;917112.0;814875.0;1023099.0;9805371.0;606210.0;746809.0;1650427.0;1911179.0;13800.0;283654.0;1986924.0;171511.0;3237895.0;2415204.0;5098663.0
2011-09-22;1970466.0;17376617.0;2151078.0;4563747.0;3384738.0;12155525.0;5879690.0;1027102.0;16701410.0;3978193.0;13271452.0;11257817.0;827735.0;547010.0;1070383.0;2204547.0;1237637.0;1381076.0;15321378.0;774608.0;1277008.0;1632796.0;1856229.0;28000.0;377469.0;3056607.0;292370.0;3423187.0;3025678.0;10441163.0
2011-09-23;1604883.0;19783383.0;2260457.0;2788552.0;3158378.0;13875028.0;7160764.0;1386420.0;14053876.0;3459599.0;12377822.0;10238730.0;427025.0;612822.0;1434646.0;2287210.0;1459983.0;1441293.0;13749938.0;814008.0;1144350.0;2108779.0;2470398.0;9100.0;241306.0;3151873.0;371448.0;3644671.0;4103380.0;8072731.0
2011-09-26;1564752.0;14246382.0;1546887.0;2641844.0;3359341.0;12463612.0;3796584.0;912950.0;16255318.0;3107780.0;16935514.0;10480014.0;261969.0;528283.0;910370.0;1553666.0;1419285.0;1067550.0;18652952.0;554625.0;951121.0;2043870.0;1365093.0;10500.0;207268.0;3052952.0;223009.0;3333772.0;2935990.0;6750499.0
2011-09-27;2036601.0;17084075.0;1709886.0;2167333.0;2921679.0;12574993.0;4443582.0;1236264.0;15985378.0;3257531.0;14204386.0;12421721.0;392306.0;308532.0;798385.0;1422935.0;1630860.0;1226720.0;13129788.0;738234.0;903524.0;1924335.0;1595681.0;12400.0;200268.0;2453353.0;276436.0;4265250.0;4119150.0;6394432.0
